no,pricechangepercent,Below60times,Above60times,for60buy,trust60buy,self60buy,for30buy,trust30buy,self30buy,buysamedays,sellsamedays,FTBDays,TSBDays,SFBDays,FTSDays,TSSDays,SFSDays,P0RateOf0_1,P1RateOf0_1,P2-5RateOf0_1,P6-9RateOf0_1,P10-16RateOf0_1,H0RateOf0_1,H1RateOf0_1,H2-5RateOf0_1,H6-9RateOf0_1,H10-16RateOf0_1,P0RateOf1_2,P1RateOf1_2,P2-5RateOf1_2,P6-9RateOf1_2,P10-16RateOf1_2,H0RateOf1_2,H1RateOf1_2,H2-5RateOf1_2,H6-9RateOf1_2,H10-16RateOf1_2,P0RateO41_4,P1RateOf4_4,P2-5RateOf4_4,P6-9RateOf4_4,P10-16RateOf4_4,H0RateOf4_4,H1RateOf4_4,H2-5RateOf4_4,H6-9RateOf4_4,H10-16RateOf4_4
5522,0.0980966325036604,10,20,-0.00340110718673211,1.4879704792594E-05,-0.000324382591810229,0.00273277850096941,1.54758026919353E-05,-0.000159198836571072,1,0,1,1,2,0,0,3,-0.000247338680544579,0.000903584331164109,-0.000463681776297908,-7.92003124053531E-05,-0.00011336356191627,0,0,-0.0200000000000005,0.0500000000000007,-0.0500000000000114,-0.000681005131872248,0.00150253328557459,-0.000815699567636996,0.00029503872208355,-0.000300867308148905,0,0.02,-0.0100000000000007,0.11,-0.120000000000019,-0.000627476110374711,0.00161259562740046,-0.00087537719295519,0.000234066039793635,-0.000343808363864181,0,0.0100000000000002,-0.0200000000000005,0.0999999999999996,-0.0900000000000034
5607,-0.035230352303523,4,20,-0.00434759332176721,-0.000188258438831598,0.000470646097078994,0.000223556896112522,-0.00194729822666434,-2.94153810674371E-05,0,0,0,0,2,0,0,0,-4.28099476258437E-05,-0.000104997029440335,4.3170452447977E-05,-6.1556198375709E-05,0.000166192722993862,0,-0.0200000000000005,-0.0299999999999976,-0.0499999999999989,0.0899999999999892,0.000448475743823507,-0.00219827886627277,0.00159511682598898,-0.000191376296230297,0.000346062592690525,0,-0.0800000000000001,-0.0499999999999989,-0.199999999999999,0.310000000000002,0.00151110986575989,-0.00124021613488179,-0.000466656079191941,-2.97437019445637E-05,0.000225506050258395,0,-0.0700000000000003,-0.159999999999998,-0.0400000000000009,0.269999999999996
6176,0.244949494949495,0,20,0.166891901131397,0.00882320312475959,0.0121691789928454,0.0793341292766312,0.00349331991746041,0.0034858171315431,2,1,3,3,8,1,4,2,0.00818762019327468,-0.00628558805521801,-0.00212101820362554,-8.10680775609925E-05,0.000300445122543099,0,-0.21,-0.32,-0.15,0.670000000000002,0.0205255580335277,-0.0174092658517936,-0.00377990366732794,1.46007754883715E-06,0.000636606290588129,0,-0.54,-0.63,-0.180000000000001,1.34999999999999,0.020339858514651,-0.017379822567765,-0.0042809541056235,0.000527174475674743,0.000768391456286412,-0.01,-0.55,-0.710000000000001,0.12,1.08999999999999
6197,0.092391304347826,0,20,0.000399720547691716,0,-5.38106049048428E-05,0.000630337425855328,0,6.91850634490836E-05,0,0,0,0,2,0,0,2,-9.0653434974497E-05,-0.000569736498963747,0.000666840488575751,-5.62446180931049E-06,-8.26092828242701E-07,0,-0.0399999999999991,0.119999999999997,0.0500000000000007,-0.120000000000005,0.00259189264355364,-0.00216716576016229,-0.000255209772928811,-0.000220056203986851,5.053909352428E-05,0,-0.16,-0.170000000000002,-0.309999999999999,0.619999999999997,0.0103448435119328,-0.00727381936369625,-0.00282287041631266,-0.000234175191446735,-1.39785404771886E-05,-0.0100000000000002,-0.550000000000001,-0.850000000000001,-0.5,1.89999999999999
6271,-0.018957345971564,0,20,0.0224227117097547,0.0476482714544824,0.00350150389289825,0.0234265971091003,0.0246375248008074,0.00214081585161655,5,1,7,8,5,1,8,3,0.000171498550644106,-0.00121472273100742,0.00112194264302994,-0.000190983130235769,0.000112264667569096,-0.01,-0.0699999999999994,0.0700000000000003,-0.34,0.339999999999989,-0.000573196451503846,0.0029939488770323,-0.00318976509634644,0.000191722500443484,0.000577290170374514,-0.01,-0.0599999999999996,-0.22,-0.52,0.809999999999988,0.00613680639702033,-0.00209563199099316,-0.00588239414787164,5.14967465623621E-05,0.00166003812950596,0,-0.489999999999999,-0.72,-0.819999999999999,2
6278,0.383656509695291,7,18,-0.0178501552640414,0.0330131818492151,0.00213065495618575,-0.00193934060907655,-0.00857733969520683,0.00190151549861842,3,0,5,3,6,2,2,3,0.00379587534844733,-0.00401695626738335,0.000481191259736308,-0.000274034414736408,1.39240739362046E-05,0,-0.12,-0.0499999999999972,0.0500000000000007,0.129999999999995,0.00320641027281782,-0.00483010684341023,0.00236002546305841,-0.000738414474317245,2.08558185126571E-06,0,-0.13,0.130000000000001,-0.390000000000001,0.409999999999997,0.00938372360551593,-0.0085419881091125,0.000172571901963764,-0.00116838222876419,0.00015407483039704,0.01,-0.19,-0.0799999999999983,-0.350000000000001,0.609999999999999
6285,0.0305343511450382,2,20,0.0245905792865627,0.0149109004472087,-0.00927741769562184,0.0120632898050437,0.00524535715339046,-0.00575094340507372,2,1,9,3,2,4,3,5,0.0151519193832177,-0.0129585201183594,-0.00252718901459367,6.49654200011833E-05,0.0003037035951915,0.01,-0.25,-0.260000000000002,-0.0300000000000011,0.469999999999999,0.0171898105881121,-0.0163082530651287,-0.00193497436258325,0.000715173496947913,0.000407668502329711,0,-0.39,-0.350000000000001,0.199999999999999,0.519999999999996,0.0243802297740606,-0.0186133304198265,-0.00660690288431884,0.000311003301947693,0.000598425387814885,0.01,-0.4,-0.59,0.0999999999999996,0.86999999999999
6552,0.294642857142857,0,20,0.0430402,0.04836,-0.00133,0.0462934,0.04423,-0.00022,2,1,5,3,8,2,2,3,0.00233764822386419,0.00339419203092617,-0.000954243973735835,-0.00540830663557195,0.000648730650360793,0,-0.0600000000000001,-0.16,-0.73,0.940000000000012,0.00198700838707894,0.0120094128207398,-0.00973156825732471,-0.00373062987803022,-0.000519709174988201,0,-0.0800000000000001,-0.41,-0.140000000000001,0.650000000000006,0.00917560759239421,0.00997537409614357,-0.0163588603039636,-0.00591377376807713,0.0036572710230316,0,-0.3,-0.560000000000001,-1.56,2.43000000000001
8046,0.283746556473829,0,20,0.00333170378689693,0.0139412676492887,0.00106629031395482,0.0217832602996947,0.0207112160417816,0.00356565004840625,5,1,6,7,5,5,4,5,-0.00771508087596318,0.022046229880259,-0.0104187260978009,-0.00369023418539717,-0.000222188721097706,0,0.22,-0.24,-0.85,0.870000000000005,0.00329833926674511,0.0189198298948529,-0.0176620694956128,-0.0051284554310211,0.000572355765035885,0,0.0600000000000001,-0.720000000000001,-1.31,1.97,-0.00672010513447177,0.0240497199312373,-0.0156853435045732,-0.00312813289935857,0.00148386160716624,0,0.25,-0.4,-0.4,0.560000000000002
8150,0.00383141762452099,0,20,0.0715712813832987,0.0211357689247833,-0.00069809077142418,0.0241525781495579,0.00919316514326276,0.000581783264582535,4,3,7,5,6,4,5,6,0.00167611190993633,8.59078685573889E-05,-0.00174334936617421,-0.000116162849139907,9.74924368203449E-05,-0.01,-0.0699999999999994,-0.25,-0.119999999999999,0.450000000000003,0.00761909869233918,0.00200936417157577,-0.00869738369247131,-0.00115187008922671,0.00022079091778306,-0.01,-0.109999999999999,-0.589999999999998,-0.41,1.11,0.00692075983226054,0.00757101337377308,-0.0130556033506509,-0.00179967882469893,0.000363508969316187,-0.05,-0.19,-1.06,-0.659999999999998,1.96000000000001
9921,0.565836298932384,0,20,-0.00811208732865146,0.00333813405266323,9.86496657778652E-05,-0.00176835391562626,0.00333917653967186,0.000247957268036256,4,0,6,6,5,1,0,6,0.00778705176517314,-0.00970350673989462,0.000711718936942551,0.000978034701202099,0.000226701336576818,0,-0.0899999999999999,-0.0100000000000002,0.13,-0.0499999999999972,0.0124182713564516,-0.0164473193200968,0.00232139000550682,0.00123704391107097,0.000470614047067375,0,-0.13,0,0.109999999999999,0.0300000000000011,0.00820371684363147,-0.0122122883568719,0.0013228798633249,0.00146797034802875,0.00111287751912314,0,-0.13,0,0.14,-0.0300000000000011
9945,-0.00639658848614066,0,20,0.0109947610585104,5.76344575328227E-05,-0.000925611062528144,0.00636979768470377,8.97080899649621E-06,-0.000393120785357567,1,0,2,1,3,0,1,2,-0.00102273857484586,0.00107676313763433,-6.85269933317356E-05,-4.96150813396636E-05,6.41175118829655E-05,0,0,-0.0199999999999978,-0.0199999999999996,0.0400000000000205,-0.00199656338497917,0.00162076501950242,0.000191709833762183,0.000143499247511912,4.05892842026715E-05,-0.01,-0.00999999999999979,-0.0199999999999996,0.0500000000000007,1.4210854715202E-14,-0.000550383605305682,0.0009269674453522,-0.000491887557902221,7.28305799027398E-05,4.24731379530183E-05,-0.01,-0.0499999999999998,-0.119999999999997,0.0400000000000027,0.170000000000016
1795,0.537974683544304,0,20,0.103483616626742,0.0763254100332369,0.00313430158529989,0.0521120692149312,0.0832369468623597,0.00359353991281636,6,0,11,12,7,0,0,2,0.0119201407547894,-0.010467708727239,-0.00225676866511934,0.000275358008320568,0.000528978629248454,0,-1.12,-1.39000000000001,-0.600000000000001,3.11,0.0110528988753006,-0.00805107661217486,-0.00290811038761501,-0.000619145256107703,0.000525433380597039,0,-1.12,-1.47,-1.49,4.06,0.0486712118095286,-0.041484789163424,-0.00952764882229162,0.000965722168663167,0.0013755040075239,0,-5.91,-6.01000000000001,-1.23,13.14
3169,0.549019607843137,6,18,-0.00260510432977644,0,-0.0049310903385054,0.000297726209117307,0,-0.00651276082444109,0,0,0,0,1,0,0,2,-0.0100067768924895,0.0101261445945689,0.000653085179023336,-0.000865656955856831,9.32040747541004E-05,0,0.73,0.590000000000003,-1.81,0.500000000000007,-0.00916091174826783,0.00927676220126511,0.000438661867660964,-0.000651907160276145,9.73948396179544E-05,0,0.69,0.460000000000004,-1.74,0.590000000000003,-0.00852795598788525,0.00907787785965861,7.7731615834381E-05,-0.00072355336213732,9.58998745295625E-05,0,0.709999999999999,0.480000000000004,-1.3,0.13000000000001
3206,0.117021276595745,0,20,0.0024741658215321,0,0.00115059881839063,0.00360578978601208,0,0.00115400407632076,0,0,0,0,2,0,0,1,-0.000920970338898375,0.00530720517788458,-0.00380500152423274,-0.000594014973620358,1.27816588669314E-05,-0.01,0.13,-0.150000000000002,-0.25,0.27000000000001,0.00411252911686499,0.00152769633116767,-0.00374548275397246,-0.00217791574332684,0.000283173049266637,0.01,0.109999999999999,-0.0399999999999991,-1.33,1.26000000000001,0.0158930218783297,-0.00909221271714078,-0.00505130020663055,-0.00208332624140032,0.000333817286842024,0.02,-0.21,-0.200000000000003,-1.16,1.55000000000001
3211,0.127919911012236,1,20,-0.0112367381723584,0.000305125040885908,0.00101708346961969,-0.000692972870634218,-0.000427175057240271,0.00176294468067413,0,0,2,1,3,0,0,2,0.00130150286798769,-0.000611293497918886,-0.000351928920545766,-0.000437977961201279,9.96975116782097E-05,0,-0.140000000000001,-0.169999999999998,-0.749999999999996,1.06,0.00160565176079397,0.00065533542794588,-0.00210634193341698,-0.000279878152959287,0.000125232897636398,0,-0.129999999999999,-0.779999999999998,-0.549999999999997,1.44,0.00291495860896918,-0.00140707152960973,-0.00144202430681319,-0.000120038166118514,5.41753935722224E-05,0.01,0.370000000000001,0.330000000000002,0.510000000000002,-1.21
3322,-0.112033195020747,0,20,0.000428163354178948,0,0.000416591371633571,0.000428163354178948,0,0.000416591371633571,0,0,0,0,0,0,0,1,-0.0272207374276237,0.0235980454869735,0.00489818798265387,-0.000843986645591838,-0.000431509396411793,0.00999999999999998,1.08,1.62,-0.41,-2.31,-0.0277467630457446,0.0255113375103781,0.00330104112068678,-0.000626821568640249,-0.00043879401667999,0.00999999999999998,1.22,1.38,-0.289999999999996,-2.32000000000001,-0.0342820736133133,0.0306048472054058,0.00508747943463933,-0.000807770705946124,-0.000602482320785752,0.00999999999999998,1.45,1.88,-0.209999999999997,-3.12
3455,0.103734439834025,0,20,0.0577033695983732,0.0266476868327402,0.00393695983731571,0.0557348896797153,0.0266476868327402,0.00805287239450941,2,1,4,4,5,2,3,6,0.00380172714557647,-0.00326597814607282,-0.000369347954926359,-6.57426508178151E-05,-0.000100658393759484,0,-0.360000000000001,-0.450000000000001,-0.270000000000003,1.09000000000001,-0.000166616671468334,0.000973392133315182,-0.00057581661186161,0.000118293757999053,-0.000349252607984275,0,-0.0800000000000001,-0.179999999999998,1.69,-1.41999999999999,0.011500317244159,-0.00510087741326171,-0.00483422275946287,-0.00166060982112628,9.53927496918816E-05,0.01,-0.690000000000001,-1.87,-3.15,5.68
3511,0.738197424892704,1,20,0.0151212804090015,0,0.00177237559690077,0.0220986071259146,0,0.001435848584831,0,0,0,0,2,0,0,5,-0.00655383616865862,0.00582145800094053,0.000935214902173742,-0.000146603436493521,-0.000425987411476698,0,0.399999999999999,0.359999999999999,-0.409999999999997,-0.400000000000006,0.00909116909164442,-0.003215386947994,-0.00691442868857137,0.00117159121316711,-0.000312413440679841,0.01,-0.270000000000001,-1.52,0.0700000000000003,1.66999999999999,0.00346398432934752,0.00259126658673658,-0.00500989964128629,-0.0012092998895019,0.000163948614704084,0.01,-0.00999999999999979,-0.929999999999998,-2.9,3.84
3541,0.291960507757405,0,20,0.00690424766996721,0.0177611657261325,-1.21651820042004E-05,0.00332312221748073,0.0167068499524352,0,0,1,5,0,0,2,1,1,0.00115448754094033,0.00330078101568021,-0.00359627127997791,-0.0010152004127026,0.000156203136059891,0,0.15,-0.130000000000003,-0.580000000000002,0.569999999999993,0.00735782031785095,-0.0114857036718868,0.00258622491032146,0.00128115531512288,0.000260503128591496,0,-0.159999999999998,-0.270000000000001,0.399999999999999,0.0600000000000023,0.00631148757338146,0.00734550570134562,-0.0152133626958075,0.00104612718066825,0.000510242240412184,0.00999999999999995,0.0200000000000014,-1.81,0.609999999999999,1.18
4728,0.24748490945674,0,20,0.119310669628922,0,0,0.11664831169785,0,0,0,0,0,0,0,0,0,0,0.00494565679008763,-0.00443163988859466,-0.000366000801242376,-0.000387144225495505,0.000349491219826132,0.01,-0.3,0.0200000000000014,-1.27,1.53,0.0320664843358363,-0.0204400489467218,-0.00885260166332583,-0.00233206589080998,-0.000331404740397517,0.01,-1.41,-2.75,-2.8,6.95999999999999,0.0594117427794397,-0.0415155264794684,-0.0146679130631167,-0.00318532740929579,6.73872670224106E-05,0.01,-2.44,-4.32,-4.69,11.43
4745,0.114285714285714,15,10,0.00160246257989577,0,-0.000374179079569572,0.000626343241888196,0,-0.000536865635904168,0,0,0,0,5,0,0,3,-0.00100800062991038,0.000128190601660472,0.000750899254670062,0.000346882807863894,-0.000217972034284024,0,0.22,0.389999999999999,0.669999999999998,-1.29999999999999,-0.00216670058590521,-0.0010116194442551,0.00224474660898966,0.00132666323820218,-0.000393089817031525,0,0.13,0.290000000000001,1.12,-1.57,-0.0036978634932914,-0.000256763358879253,0.00252582120695738,0.00171277649762529,-0.00028397085241195,-0.01,0.11,0.26,1.09,-1.48999999999999
5015,0.16,1,20,0.00103893210049363,0,-0.000412274643053026,0.000527711543107874,0,0.000791567314661811,0,0,0,0,3,0,0,0,-0.000687642615994355,-7.25590146652966E-05,0.00129730514151508,-0.000294406116975142,-0.000242697393880356,0,0.0100000000000016,0.200000000000001,-0.0100000000000016,-0.199999999999996,-0.000230604224769504,-0.000301078210277694,0.000840266750290225,-6.58869213627095E-05,-0.000242697393880356,0,0,0.130000000000001,0.0399999999999991,-0.169999999999995,0.00299652894665539,-0.00654194001297281,0.00294439130327687,0.000719561058517317,-0.000118541295476751,0,-0.25,0.140000000000001,0.25,-0.129999999999995
5278,0.715827338129496,0,20,0.00494476316499665,0,0.000139289103239342,0.00473582951013763,0,6.96445516196711E-05,0,0,0,0,1,0,0,1,-0.00669501154956176,0.00907160728289225,-0.000904226659482643,-0.00245128112113436,0.00097891204728652,0,0.0499999999999998,0,-1.46,1.4,-0.00185307777714067,-0.0029086284096892,0.00728981510922996,-0.00364099810782775,0.00111288918542767,0,-0.34,0.6,-1.64,1.38,-0.00324204057848174,0.00995391216824715,-0.00445250834348676,-0.00327912274196111,0.00101975949568258,0,0.220000000000001,0.129999999999999,-1.59,1.23
6114,-0.00100806451612912,0,20,0.00198123804012563,0,0.000478229871754462,0.00143468961526339,0,0.000660412680041876,0,0,0,0,5,0,0,0,0.00823939813054753,-0.004971316041326,-0.00284997034034358,-0.000413758037844634,-4.35371103331417E-06,0.01,-0.0700000000000003,0.0199999999999996,-0.110000000000001,0.150000000000006,0.012422244530942,-0.00979441761923527,-0.00250634361450532,-0.000171062031927474,4.95787347260549E-05,0,-0.13,0.0399999999999991,-0.200000000000001,0.290000000000006,0.0223321003001729,-0.0203953791576968,-0.00381643976835147,0.00174600527576483,0.00013371335011067,0.01,-0.31,-0.240000000000002,0.16,0.390000000000001
6138,0.0108359133126935,0,20,0.0328492662392188,-0.00142321509005878,-0.00492136887119287,0.0261863624483531,0.0068956135619234,0.000973157534741724,0,0,0,0,6,0,0,4,-0.000350660327454344,0.00157540305803283,-0.00127470270888826,5.3931951740617E-05,-3.97197343083959E-06,-0.02,0.0600000000000005,-0.330000000000002,0.18,0.0799999999999983,0.00257349372620097,-0.000877389061500478,-0.00175232096776351,3.03664618365E-05,2.58498412265824E-05,-0.0500000000000003,-0.0899999999999999,-0.520000000000003,-0.00999999999999801,0.640000000000001,0.00657256342601864,-0.00421724582075755,-0.00220419211712108,-0.000408477611828668,0.000257352123688714,-0.11,-0.48,-0.75,-0.609999999999999,1.95
6158,0.621145374449339,0,20,0.00382542254102777,0,-9.15172856705208E-06,0.00380711908389367,0,-9.15172856705208E-06,0,0,0,0,0,0,0,0,-0.000134700871456728,8.46498332172374E-05,9.45241268010544E-05,7.34209598669891E-05,-0.000117894048428489,-0.01,0.00999999999999979,0.0500000000000007,0.23,-0.299999999999997,0.000128700233688606,8.56016591913034E-06,-6.29669702481295E-05,3.0503661340945E-06,-7.73437954936834E-05,-0.01,-0.0300000000000002,-0.0199999999999996,-0.0699999999999967,0.130000000000003,0.00470545599664496,-0.00310206583166647,-0.00142135206402177,-0.000112716621962423,-6.93214789942857E-05,0,-0.23,-0.5,-0.319999999999997,1.07000000000001
6190,0.0508021390374331,5,19,0.00667528507474577,0,2.13723108049491E-05,0.00991675221349639,0,2.13723108049491E-05,0,0,0,0,0,0,0,0,0.00873246021410479,-0.0059846001020763,-0.00262823141778995,3.7266483981984E-05,-0.000156895178220598,0,-0.21,-0.57,0.15,0.61999999999999,-0.0046267048264933,0.0071553784093448,-0.00126187128185014,-0.00100858909179511,-0.000258213209206275,0,0.26,-0.100000000000001,-0.83,0.649999999999991,-0.000562968039496847,0.00538832361439345,-0.00317621459718474,-0.00169029158809483,4.11506103829406E-05,0,0.180000000000001,-0.42,-1.75,1.98
6219,0.205533596837945,0,20,0.00311006091330244,0,-6.49282027829319E-06,0.00308408963218926,0,-0.000168813327235623,0,0,0,0,1,0,0,0,0.00189363435399298,0.0027295108489368,-0.00436811839937135,-0.000706995441536674,0.00045196863797827,0,0.02,-0.12,-0.13,0.250000000000014,0.00985488477636248,-0.000853320513971023,-0.00941316219146407,-0.0010576925211261,0.00146929045019871,0,-0.01,-0.22,-0.29,0.540000000000006,0.00942601706182283,-0.000969407348167917,-0.00811504373185232,-0.00261101528111704,0.00226944929931446,0,-0.03,-0.21,-0.59,0.850000000000009
6266,0.31057268722467,0,20,0.0120827759963095,0,0.000835164947680278,0.0171696897685439,0,0.00193064104788428,0,0,0,0,4,0,0,1,-0.000955794206804361,0.0022010250293234,3.11696619288149E-05,-0.00108884510491066,-0.000187555379537163,0,-0.0199999999999996,0.0900000000000016,-0.270000000000003,0.230000000000004,-0.0053375344030579,0.00374624230308701,0.00304407328782111,-0.0011646613729156,-0.000288119814934587,0,0.15,0.420000000000002,-0.550000000000001,0.0200000000000031,1.357324245016E-05,0.00151655744880475,-0.00109466517727438,-0.00051365187751596,7.81863635354041E-05,0,0.0100000000000007,-0.370000000000001,-0.810000000000002,1.21000000000001
6470,0.00564971751412429,6,15,0.00547499395915471,-0.00874775571127512,0,0.00324217519368938,0.000703490843913734,-0.000244692467448255,0,0,1,0,0,1,0,3,-0.00395099720848888,0.0230253422123566,-0.0114128241347997,-0.00764302290384421,-1.84979652238255E-05,0,1.3,0.439999999999998,-2.74,0.980000000000004,-0.00271524449242669,0.0279069051029682,-0.0183502694800694,-0.00682906884099066,-1.23222894813854E-05,0,1.39,-0.469999999999999,-2.3,1.36,-0.00548914322981783,0.0342196271453619,-0.0207955148649064,-0.00716448858609743,-0.000770480464540205,0,1.79,-0.290000000000003,-1.94,0.430000000000007
6547,-0.0433604336043361,0,20,-0.000829360652944713,0,0,-0.00070077760597654,0,0,0,0,0,0,0,0,0,0,0.000475403107575344,-0.00232169301589269,0.00152290083927631,0.000192135156664844,0.000131253912376235,0,-0.04,0.0799999999999983,-0.0199999999999996,-0.00999999999999091,-0.000330391471802326,-0.00135170281727248,0.00153121743894985,0.000304828897195172,-0.000153952047070194,0,-0.00999999999999979,0.109999999999998,-0.0799999999999983,-0.0199999999999818,-6.39776001702189E-05,-0.00320062657801135,0.00215712723944855,0.00124116544330231,-0.000133688504569348,-0.01,-0.0300000000000002,0.0499999999999989,0.0599999999999987,-0.0799999999999841
8038,0.0838815789473686,0,20,-0.00296872052944909,0.00586633398034849,-5.3330308912259E-05,-0.00134214610762519,0.00586633398034849,0,0,0,1,0,0,0,0,0,-0.00498286346258298,0.0093074027740026,-0.00304938862045759,-0.00122179661920704,-5.33540717549265E-05,0,0.35,0.129999999999999,-0.259999999999998,-0.200000000000003,-0.0142666774219031,0.0207313019213725,-0.00410944688703085,-0.00210977812036139,-0.000245399492077129,0,0.959999999999999,0.579999999999998,-0.859999999999999,-0.640000000000001,-0.0113490816960926,0.0161734910907526,-0.00310853702431203,-0.00113206173801611,-0.000583810632331857,0,0.779999999999999,1.04,0.379999999999995,-2.17
8421,-0.106100795755968,1,20,0.0020942354728822,0,0,0.00183245603877193,0,0,0,0,0,0,0,0,0,0,0.0025593604581792,-0.000530962892256293,-0.00464145090084717,-0.000359941136698086,0.00297299447162232,0,-0.0899999999999999,-0.3,-1.17,1.57000000000001,0.00529838205599031,-0.00560182363521056,-0.00415244385681712,0.00150714726620232,0.00294873816983512,-0.01,-0.17,-0.38,-0.520000000000001,1.11000000000001,0.00622798578677053,-0.000204948769272906,-0.0130611199900694,0.00342723478206898,0.00361084819050279,-0.01,-0.14,-0.880000000000001,-0.690000000000001,1.73
