no,pricechangepercent,Revenuegrow,Below60times,Above60times,for60buy,trust60buy,self60buy,for30buy,trust30buy,self30buy,buysamedays,sellsamedays,FTBDays,TSBDays,SFBDays,FTSDays,TSSDays,SFSDays,P0RateOf0_1,P1RateOf0_1,P2-5RateOf0_1,P6-9RateOf0_1,P10-16RateOf0_1,H0RateOf0_1,H1RateOf0_1,H2-5RateOf0_1,H6-9RateOf0_1,H10-16RateOf0_1,P0RateOf1_2,P1RateOf1_2,P2-5RateOf1_2,P6-9RateOf1_2,P10-16RateOf1_2,H0RateOf1_2,H1RateOf1_2,H2-5RateOf1_2,H6-9RateOf1_2,H10-16RateOf1_2,P0RateO41_4,P1RateOf4_4,P2-5RateOf4_4,P6-9RateOf4_4,P10-16RateOf4_4,H0RateOf4_4,H1RateOf4_4,H2-5RateOf4_4,H6-9RateOf4_4,H10-16RateOf4_4,Fin,Mar,Finrate,Marrate
3010,0,5.08209047471617,9,15,-0.0216201262648454,-4.32170536153101E-05,0.000484031000491473,-0.0214961624682552,-4.32170536153101E-05,0.000311162786030233,0,1,0,0,1,2,1,4,-0.000685342564072378,-0.00018222414627489,0.00101531468879187,2.5518205007468E-05,-0.0001732661834521,0,0.00999999999999979,0.129999999999999,0.130000000000001,-0.260000000000005,0.000960390708805436,-0.00169989538786852,0.00109020713567583,-8.07994712081241E-05,-0.000269902985404609,0,-0.04,0.169999999999998,0.109999999999999,-0.230000000000004,-0.00674229144916183,0.0046779608288432,0.00216252528802362,0.000263710896907653,-0.000361905564612642,0,0.15,0.409999999999998,0.479999999999999,-1.04000000000001,0.00281775189571822,4.32170536153101E-06,0.0112711117257593,1.72869811744775E-05
3011,0,-2.98025385801686,0,20,-0.000638755131543591,0,-8.87159904921653E-06,-0.000195175179082764,0,0,0,0,0,0,0,0,0,0,-0.0107000520944197,0.0118342942261901,-0.00046527968077717,-0.000507371967997723,-0.000161590482995439,0,0.44,0.319999999999997,-0.0599999999999987,-0.699999999999996,-0.0105978369792914,0.0121598887125009,-0.00126244834433958,-0.000140136908860548,-0.000159466480009394,0,0.44,0.149999999999999,0.190000000000001,-0.769999999999996,-0.0130051895557087,0.0135863489967666,0.000304541284696147,-0.000641460457059997,-0.000244240268693961,0,0.51,0.489999999999998,-0.0399999999999991,-0.929999999999993,0.00832155990816511,0,∞,非數值
3014,0,28.7610404959035,4,18,-0.0451484256369209,0.0199279707532383,-0.00487955919378359,-0.00504570011381417,0.00683510772564342,-0.0120623199917576,2,2,3,2,4,3,2,5,-0.00215390388205733,0.00138763935826541,0.000650000792925334,0.000163193104561541,-4.6929373694988E-05,-0.01,0.100000000000001,0.0900000000000034,0.16,-0.320000000000007,-0.0112378047887535,0.0109607894905746,0.000290050803774686,0.000133863047943472,-0.000146898553539206,-0.01,0.58,0.290000000000003,0.240000000000002,-1.09,-0.00655166431336357,0.00630694764678841,0.000435332389570262,-0.000333956607654003,0.000143340884658844,-0.02,0.300000000000001,0.140000000000001,-0.809999999999995,0.379999999999995,0.0340637929978251,0.00165135209357053,0.136255276881053,0.00660541345915073
3015,0,2.64893758863529,0,20,-0.00340846071505717,0,8.01016971146568E-05,-0.00258237191271371,0,-0.000101462149678565,0,0,0,0,2,0,0,2,0.00281631857532277,-0.00352030495494782,0.000249434238211999,0.000360267308587181,9.42848328258465E-05,0,-0.11,-0.190000000000001,0.0499999999999989,0.269999999999996,0.00718431998805907,-0.00784709700196384,-0.000953236839428634,0.00105503124521196,0.000560982608121495,-0.01,-0.27,-0.510000000000002,-0.219999999999999,1.02,-0.00336795975402959,-0.000425342935907014,0.00308498263705445,0.000550142149356701,0.000158177903525415,-0.01,-0.00999999999999979,0.19,-0.279999999999999,0.13000000000001,0.0281370561398084,0.000197584186216153,0.112549396560931,0.000790344974901207
3017,0,14.5801783517041,0,20,0.0521197385219808,0.0467674865061974,-0.00390025583102611,0.0432723563053411,0.0393349235074496,-0.00548809583190103,6,1,7,7,8,1,5,4,0.00408090233460989,-0.00265255694436273,-0.00145605858505378,-0.000438713213384914,0.000466426408191564,0.00999999999999995,-0.109999999999999,-0.169999999999998,-0.380000000000001,0.650000000000006,0.0140921536833559,-0.00784076390207411,-0.00596294540929423,-0.000974591512176708,0.000686147140189233,0,-0.66,-1.01,-0.91,2.59,0.00462561651836801,-0.00182194386784684,-0.00222062849722005,-0.00104407596961854,0.000461031816317381,0,-0.220000000000001,-0.449999999999998,-0.910000000000002,1.59999999999999,0.0443463050511735,0.0111488444981218,0.177386303168906,0.0445956502541692
3018,0,49.8734518552823,6,19,-0.014269753460558,0,8.16191808992834E-05,0.00265262337922671,0,8.16191808992834E-05,0,0,0,0,2,0,0,0,-0.00473511095284129,0.00458589997522871,0.000354647621643493,-0.000140652107779516,-6.47845362513524E-05,0,0.290000000000001,0.109999999999999,-0.0899999999999999,-0.300000000000004,-0.00496439869048171,0.00490827721280793,3.52979192953795E-05,0.000137520712620021,-0.000116697154241609,0.01,0.36,-0.0299999999999994,-0.0199999999999996,-0.320000000000007,-0.00531803275362153,0.00573635973745071,-0.000609751491347642,0.000312227122487916,-0.000120802614969437,0.01,0.36,-0.130000000000001,0.18,-0.390000000000008,0.0114402885227162,0,∞,非數值
3021,0,3.72803326479039,2,20,0.00151063829787234,0,0.00104255319148936,0.00179787234042553,0,0.000968085106382979,0,0,0,0,1,0,0,3,0.00500430528026508,-0.00607022210216918,-0.00128225563427951,0.00187221895726639,0.000475953498917292,0,-0.0700000000000003,-0.18,-0.280000000000001,0.519999999999996,-0.012158860682826,0.0126276651232724,-0.00136953170757292,0.000652005323274002,0.000248721943852529,0,0.13,-0.149999999999999,-0.51,0.549999999999997,-0.0149101913698347,0.0127109898265472,0.00184620666238161,0.000546574066069179,-0.00019357918516319,-0.01,0.18,0.130000000000001,-0.0399999999999991,-0.25,0.0214893617021277,0,0.0859574468085106,0
3023,0,11.115863102495,1,20,0.0209297705738427,-0.00236455875531733,-0.00130596832507861,0.0139140571801391,-0.000869117624391378,-0.000558473296908617,1,5,5,1,4,5,8,8,-0.000933660217936394,0.000653405215434277,0.00026501072784537,1.89883668909579E-05,-3.74409223419508E-06,0,0.0499999999999998,0.080000000000001,-0.0600000000000005,-0.0800000000000125,0.00234142193312903,-0.00271609119626245,0.000479733474067157,-0.000122972759087053,1.79085481533678E-05,0,-0.0800000000000001,0.100000000000001,-0.0399999999999991,0.00999999999999091,0.0122780789451589,-0.0116724279169912,-0.000792915219424525,-1.36432838991358E-05,0.000200907475156041,0.01,-0.42,-0.199999999999999,-0.0799999999999983,0.699999999999989,0.00311026666893722,9.88068140684476E-05,0.0124411451352373,0.000395229748771351
3027,0,25.3720329024677,0,20,-0.0102977745143656,0,0.000667635675784017,-0.00733387674156686,0,0.000809255364586688,0,0,0,0,2,0,0,2,-0.0175803269830496,0.0236085390549959,-0.00567385940224809,2.53605046048027E-05,-0.00037971317430311,-0.01,0.92,-0.759999999999998,1.32,-1.49999999999999,-0.0107352941985627,0.0176285037303251,-0.00663104013416095,-1.48909807794247E-05,-0.000247278416821995,-0.01,0.620000000000001,-1.13,1.46,-0.969999999999999,-0.0289926180092454,0.0306784498614879,-0.000731880591784279,-0.000423185344047262,-0.000530765916411017,-0.01,1.51,1.12,1.73,-4.37,0.113619453187971,0.00838590871552955,0.454479242534596,0.0335437403900623
3028,0,13.2989390213569,0,20,-0.00142640100077417,0,-2.33836229635109E-05,0.00127206908921499,0,-9.35344918540437E-05,0,0,0,0,0,0,0,1,0.00155455287124684,-0.00185390591304202,0.000385784162197894,-0.000276752617940433,0.000190321497537721,0,-0.0899999999999999,-0.0700000000000038,-0.400000000000002,0.579999999999998,0.00277363140462117,-0.0034061448543396,0.000660716058918959,-0.000299429063553076,0.000271226454352521,0,-0.199999999999999,-0.0899999999999999,-0.43,0.729999999999997,0.00470182263483321,-0.00495531694801055,-9.05796695824246E-05,2.26578974009892E-05,0.000321416085358748,0,-0.289999999999999,-0.330000000000005,-0.280000000000001,0.910000000000004,0.0122156046361381,0,0.0488626159832386,0
3030,0,22.7051371917441,4,19,0.00865983675957598,0.00012700240457886,-0.000330206251905036,0.00340751684898567,0.00012700240457886,-0.000546110339689098,2,1,2,2,5,1,2,7,-0.00138696249507575,-0.00339533886705745,0.00412442106044267,0.000733820091914958,-7.59397902244619E-05,-0.01,0.00999999999999979,0.34,0.309999999999999,-0.639999999999986,8.8044976137569E-07,-0.00726688015044907,0.0060693127031041,0.00133540863017804,-0.000138721632594424,-0.01,-0.0300000000000011,0.429999999999998,0.41,-0.779999999999987,-0.00461108975397459,0.00397302756259788,0.000708400470135206,5.13980973366468E-05,-0.000121736376095112,0,0.199999999999999,0.319999999999997,0.219999999999999,-0.72999999999999,0.0138432620990957,0.00014816947200867,0.055373048396383,0.00059267788803468
3032,0,9.77950179593139,0,20,0.00171248557164702,0,0.000962169728399612,-0.00604666297205261,0,0.00115636912312247,0,0,0,0,3,0,0,4,0.00801849851116432,-0.00709090416033906,-0.000654826836715625,-0.000325170719771685,5.24032056621083E-05,0,-0.23,-0.19,-0.0499999999999989,0.460000000000008,0.0142427924543992,-0.0146797146859919,0.000846982652324607,-0.000501529166668365,9.14687459365911E-05,0,-0.48,-0.0199999999999996,-0.35,0.830000000000013,-0.0310123080278958,0.0299394277779616,0.00374098410698143,-0.00203653624468352,-0.000631567612363711,0.01,1.2,0.9,-0.67,-1.44999999999999,0.0345498377702393,0.000282471846869611,0.151582045621781,0.00123930134386739
3033,0,20.6561435181967,2,20,0.00477591317013146,0,0.000114207636041104,0.00987856622928822,0,0.000222976813223108,0,0,0,0,2,0,0,4,-0.00371842205152512,0.00426330947841902,-0.000195886265202838,-0.000322121488484643,-2.6879673206387E-05,0,0.140000000000001,0.190000000000001,-0.150000000000006,-0.189999999999998,-0.00561332526399877,0.00635799509180685,-0.000394092136427354,-0.000341229788096704,-9.34790328398997E-06,-0.01,0.180000000000001,0.260000000000002,0.00999999999999801,-0.429999999999993,0.000974985389767702,0.000389311756657573,-0.00117659911008927,-0.000296295683445587,0.000108597647109587,0,-0.0499999999999989,0.0299999999999976,-0.170000000000002,0.200000000000003,0.00472330151912852,8.15768828865029E-06,0.0188933726356092,3.26310408214321E-05
3037,0,9.97827806370345,0,20,0.0377676605690376,-0.00191155326227711,-0.00217447311275393,0.00967322471962859,-0.00853356887360777,-0.00336471802257737,2,3,6,3,5,4,6,6,-0.0126030087857052,0.00940960849339956,0.0035085934244444,-0.000116973785910815,-0.000188843672351442,-0.01,0.42,0.48,0.04,-0.929999999999993,0.0067935970927599,-0.00692594340700925,-0.000145544142548054,0.000112697352362131,0.000174568778311861,-0.01,-0.3,-0.0999999999999996,-0.0600000000000005,0.459999999999994,-0.00167144359041399,-0.000409256486315956,0.00242358027162402,-0.000367739582450941,3.42350614333711E-05,-0.01,0.0600000000000005,0.180000000000001,-0.210000000000001,-0.00999999999999091,0.0246867826159751,0.00910992586480163,0.0987471523168245,0.0364397115233809
3042,0,28.8428382361905,4,18,-0.0518322811969019,0.0570385389788074,-0.00912973600212605,-0.0550442372512341,0.0169739515847646,-0.00646635827873355,4,3,8,8,4,3,4,7,-0.0020106257619627,-0.000741450795922305,0.00280788562041963,6.47134298153787E-05,-0.00012052249234996,0,0.129999999999999,0.289999999999997,0.0899999999999999,-0.5,-0.0320689878597803,0.0291460113053695,0.00380475932600868,-0.000517888105795573,-0.000363894665802289,0,1.27,0.899999999999999,0.18,-2.33,-0.0376796448386513,0.0368496977719165,0.00202689108499857,-0.000860964841957771,-0.000335979176306075,0,1.36,0.819999999999999,0.0800000000000001,-2.25,0.0281058987392183,0.00212101716881076,0.112423972416999,0.00848409716034556
3047,0,13.6852499377792,0,20,-0.0273905049670513,0,0.000664909186569244,-0.036452037502401,0,-0.00069708221172582,0,0,0,0,3,0,0,8,-0.00139154314809797,-0.00188613875727817,0.00274966170642929,0.000473076255606948,5.49439433399006E-05,0,0.23,0.629999999999995,0.529999999999998,-1.4,-0.0296828025957343,0.0254556579499283,0.00378660743545528,0.000683936003675108,-0.000243398793324287,0,1.74,2.3,2.04,-6.08,-0.0408592100283436,0.0358979313821694,0.00463698782661445,0.000497982330065316,-0.000173691510505594,0,2.08,2.78,1.92,-6.77,0.086003858414388,0.00290629660581073,0.344022135472524,0.0116254128951997
3050,0,-2.34816788646804,0,20,0.00109600714322656,0,-0.000116450758967822,0.000465803035871286,0,-6.16504018064938E-05,0,0,0,0,1,0,0,3,-0.00422847676256843,0.00466804541157456,-2.7283751822843E-05,-0.000260061229345583,-0.000152223667837727,0,0.16,0.100000000000001,0.189999999999998,-0.460000000000001,-0.0173797348774352,0.0151961090226244,0.00400144721639499,-0.00164214087974486,-0.000175680481839515,0,0.57,1.16,-0.449999999999999,-1.28,-0.0241045642194082,0.0256373101580583,0.00209201547363,-0.00315098146015758,-0.00047377995212258,0,0.9,0.920000000000002,-1.02,-0.800000000000004,0.022947649561306,2.74001785806639E-05,0.0917908811924594,0.000109601052170101
3055,0,33.4820356842387,4,19,-0.0188789905319813,0,-0.000654029144592939,-0.0173073682591534,0,-0.00383632020634366,0,0,0,0,2,0,0,7,-0.00204241590672383,0.00167425881881805,0.000245890229475125,0.000172366374852424,-5.00995164217609E-05,0,0.0499999999999998,-0.0999999999999996,0.150000000000002,-0.110000000000014,-0.00106291749041154,-0.000261152635357004,0.00122739327236113,0.00018921742689721,-9.25405734898664E-05,0,-0.0899999999999999,0.180000000000001,0.210000000000001,-0.27000000000001,-0.0160489055435357,0.0123067426164943,0.00328913520651825,0.000531555650815442,-7.85279302924075E-05,-0.01,0.76,0.810000000000001,1,-2.56,0.0715136942281772,0.00628648909131123,0.28606013276064,0.025146427176884
3057,0,-17.6578834632378,0,20,-0.0102928213324196,0,0,0.00208864541388098,0,0,0,0,0,0,0,0,0,0,-0.586630761919848,-0.278758118168858,-0.112086171392365,-0.0201488990971012,0.997623950578172,-0.32,-12.43,-27.56,-25.95,66.34,-0.579903109860916,-0.28501328332552,-0.11273636505704,-0.0200968901390842,0.99774964838256,-0.32,-12.83,-28.1,-26.4,67.72,-0.582334207568378,-0.28222180591982,-0.1129636568003,-0.0203259647808168,0.997845635069314,-0.31,-12.78,-28.13,-27.03,68.3,0,0,非數值,非數值
3058,0,-10.6008939550964,0,20,-0.00183404259836262,0,-0.000160555917701778,-0.00174758941190782,0,-0.000104978869266547,0,0,0,0,1,0,0,4,-0.00156339351183699,0.00178105124477548,0.000162890615472311,-0.000214743447445629,-0.000165804900965257,0,0.0700000000000003,0.190000000000001,0.300000000000001,-0.560000000000002,0.00132851348324492,-0.000115831606770367,-0.000619598449383821,-0.000468363930343618,-0.000124719496747147,0.01,0.16,0.470000000000002,0.280000000000001,-0.939999999999998,-0.00285697047574696,0.00421317866973001,-0.000559973266708494,-0.000329583906532711,-0.000466651020741829,0.02,0.34,0.529999999999998,1.46,-2.34999999999999,0.027245104188471,0.000228483421344838,0.108981325955933,0.000913941310147219
3149,0,-16.0661814782667,0,20,-0.00233534368632857,0,-4.84511138242443E-06,0.00133240563016672,0,0,0,0,0,0,0,0,0,0,0.000153025096142456,-0.000371989714762266,0.000690211852699255,-0.000508535116773016,3.72878826935511E-05,0,0.0100000000000016,0.18,-0.260000000000002,0.0900000000000034,0.00111531466223835,-0.000830504465105408,-6.91291192210508E-05,-0.000184265470909127,-3.14156070027193E-05,0,-0.00999999999999979,-0.0399999999999991,0.0100000000000016,0.0499999999999972,0.00249972516847119,-0.0021161203816239,-0.000297244716819953,-0.000110191553456086,2.38314834287772E-05,-0.01,-0.0999999999999996,-0.149999999999999,-0.239999999999998,0.510000000000005,4.84511138242443E-06,0,∞,非數值
3167,0,8.92761086620457,9,19,-0.00178450836095827,0.000723786607941117,3.74372383417819E-05,0.000449246860101383,0.000998326355780851,0,1,0,1,1,1,0,0,0,-0.0022630172262432,0.00984828680491878,-0.00776449013831718,-0.000218953419562094,0.000398173979203652,0.01,0.13,-0.329999999999998,-0.329999999999998,0.530000000000015,-0.00157777729437561,0.00788837007788579,-0.00688346736877316,0.000100890476255333,0.000471984109007674,0,0.0800000000000001,-0.289999999999999,-0.309999999999999,0.530000000000001,-0.00188969961154625,0.00970288941814212,-0.00794132479791046,-0.000308353164134252,0.000436488155448863,0,0.100000000000001,-0.299999999999999,-0.329999999999998,0.560000000000016,0.00676366106041527,2.49581588945213E-05,0.0270553586582139,9.98352718015275E-05
3296,0,-18.9159072323904,4,17,0.000175757008698421,0,-6.20318854229722E-05,0.000413545902819814,0,-0.000144741065986935,0,0,0,0,1,0,0,2,-3.52461628047585E-05,0.000600503202698388,-0.00020602744542228,-0.00034129887823154,-1.7930716239822E-05,0,0.00999999999999979,0.0600000000000005,-0.110000000000001,0.0200000000000102,0.00106868886690842,-0.00102956368831741,0.000632596988680068,-0.000352566216067697,-0.000319155951203428,0,0.04,0.23,0.0599999999999987,-0.329999999999984,0.00486537330981773,-0.00401646090534979,-0.000385655496766613,4.703115814228E-06,-0.000467960023515578,0,0.00999999999999979,0.0600000000000005,0.34,-0.409999999999997,0.0744072465648551,0,0.297630370952401,0
3305,0,-9.24835371506803,3,20,-0.00242674791655447,0,-0.000194478056030498,-0.00103157925372699,0,-0.000186022488376998,0,0,0,0,1,0,0,0,0.000879448352900436,-0.00105351441996882,0.00019831433950411,1.86387492535234E-05,-4.2887021689199E-05,0,-0.0100000000000016,0.129999999999999,0.290000000000003,-0.390000000000008,0.0037026758163714,-0.00487906462881649,0.000946062561309496,0.000265146752684986,-3.48205015493544E-05,0,-0.180000000000001,0.199999999999999,0.370000000000001,-0.370000000000005,-0.00652811861484903,0.00694826055556419,-0.000127350326626391,8.81323899487117E-05,-0.000380924004037568,0,0.389999999999999,0.109999999999999,1.15,-1.63,0.0125396068301404,0.000101466811841999,0.0501589663803017,0.000405871609280931
3308,0,-45.1297604498892,0,20,0.000233337512780175,0,0,0.000182611966523615,0,0,0,0,0,0,0,0,0,0,0.00922374332457404,-0.0076162548388008,-0.00220527464609646,0.000613238535220821,-1.54523748975722E-05,0.01,-0.0700000000000003,-0.0700000000000012,0.15,-0.0100000000000051,-0.00606833255635031,0.013676330809807,-0.000283860966757532,-0.00638150913932211,-0.000942628147376992,0.01,0.31,0.51,-0.739999999999998,-0.0600000000000023,0.00188934981722594,0.00945603936732209,-0.00290003461852151,-0.00717894255085696,-0.00126641201516956,0.02,0.35,0.55,-0.859999999999999,-0.0499999999999972,0,0,非數值,非數值
3346,0,-8.27193578581595,1,20,-0.00273144727119181,0,-7.91723846722263E-05,-0.00106882719307506,0,0,0,0,0,0,1,0,0,0,2.90907768218385E-05,-0.00230204452589677,0.00219056496435663,6.95905268979606E-05,1.27982578203142E-05,0,-0.0400000000000009,0.210000000000001,-0.42,0.260000000000005,0.000163601797066454,-0.00443204084115345,0.00440498840934125,7.34340582730919E-06,-0.000143892771081668,0,0.0399999999999991,0.560000000000002,-0.320000000000002,-0.280000000000001,0.00164937090312353,0.00646324196788384,-0.00807832335188091,-0.000255380790042097,0.000221091270915615,0,0.309999999999999,-0.469999999999999,0.139999999999999,0.0100000000000051,0.0263116225060699,0.00294257363031775,0.10524649002428,0.011770294521271
3356,0,-20.9510960436342,2,20,-0.00383984814769565,0,-0.000267119871144045,-0.00290492859869149,0,-0.000189209908727032,0,0,0,0,2,0,0,0,0.00298246126157764,-0.0026419417516742,-0.000446684490497729,0.000101129711905098,5.03526868928048E-06,0.01,-0.189999999999998,-0.300000000000001,0.260000000000002,0.229999999999997,0.00592223358277377,-0.00587815490214366,-0.000424005837605337,0.000369074606058992,1.08525509162586E-05,0,-0.469999999999999,-0.590000000000003,0.760000000000005,0.299999999999997,-0.00403752449219019,0.00617729589021665,-0.00191438908959711,-9.71539579809264E-05,-0.000128228350448345,0,0.260000000000002,-0.520000000000003,1.02,-0.760000000000002,0.0218259194713947,0.00101282951142117,0.0873068874938783,0.0040514669872223
3416,0,-3.42263461365288,0,20,0.0043441565132838,0,-0.000760025982939185,0.00304520301516955,0,-0.000787663291409701,0,0,0,0,4,0,0,5,0.00420812071913967,-0.00662023804361611,0.00225800982874599,0.000313082209332592,-0.000158974713602156,0,-0.12,0.0199999999999996,0.15,-0.0300000000000011,0.00558259839648317,-0.00887261072272783,0.00310742919943705,2.92585065654605E-05,0.000153324620242165,-0.01,-0.19,-0.0399999999999991,0.0200000000000014,0.22999999999999,0.00099852522735544,0.0012325344874361,-0.000409130475591657,-0.00226423245605576,0.000442303216855866,0,-0.0199999999999996,0.0999999999999996,-0.44,0.36999999999999,0.0114556643610288,5.52746169410317E-05,0.0549990048430969,0.000265375174152458
3437,0,40.9406978760978,4,16,-0.0587624872014832,0,-0.000207543514956969,-0.0260743835957606,0,-0.000131444226139414,0,0,0,0,1,0,0,5,-0.0234337047731761,0.0191078031220293,0.00625614821736217,-0.00129040145079954,-0.000639845115415771,0,2.03,2.89,0.589999999999996,-5.52,-0.00513792998823376,0.00703924885423324,-0.00111090436035907,-0.000722918146586836,-6.74963590535462E-05,0,0.65,0.23,-0.240000000000002,-0.649999999999991,0.00149569828048851,-0.00276525183366372,0.00248445102825942,-0.00134461541030098,0.000129717935216795,0,0.109999999999999,0.650000000000002,-0.260000000000002,-0.499999999999993,0.0628441763289703,0.00335528682513767,0.251376705315881,0.0134211473005507
3481,0,0.487288481009541,0,20,0.0246160988782876,0.0111440922543169,0.000956434060214772,0.0302588696382803,0.0125712261518747,0.00160177991027571,4,1,8,5,5,2,2,6,-0.00586774432211179,0.00121472890577778,0.00436371302366945,0.000358409678765458,-6.91072861009664E-05,0,0.13,0.400000000000002,0.370000000000001,-0.890000000000001,-0.00370683573052968,0.00017350966802937,0.0031596629838247,0.000382722589498667,-9.05951082308745E-06,0,0.0700000000000003,0.199999999999999,0.220000000000002,-0.489999999999995,-0.00773632302012917,0.0116051517892266,-0.000589964630596074,-0.00264643282323988,-0.000635260954029796,0,0.23,0.220000000000001,-0.329999999999998,-0.0999999999999943,0.0263446713818956,0.000879099652460541,0.105378728683601,0.00351640004992242
3494,0,-51.9258217126029,0,20,-0.000122596390492552,0,0,-0.000200612275351448,0,0,0,0,0,0,0,0,0,0,-0.0353711617549294,0.034847236408786,0.00305938063602217,-0.00208878117005008,-0.000446674119828717,0,1.1,1.29,-0.710000000000001,-1.65000000000001,-0.0356874250944149,0.0345476357182357,0.00348131448803821,-0.0016819914019241,-0.00065953370993498,0,1.07,1.33,-0.25,-2.13000000000001,-0.0345642097589659,0.0332655726159174,0.00287776057108687,-0.000923235531720912,-0.000655887896317483,0,1.06,1.2,-0.0500000000000007,-2.21,0,0,非數值,非數值
3528,0,24.6738167216843,4,20,-0.000106681352523256,0,-6.09607728704322E-05,0.000533406762616281,0,-7.62009660880402E-05,0,0,0,0,1,0,0,0,0.00270678467543445,-0.00533173391674746,0.00267777971144206,-8.03851859218184E-05,2.75547157927887E-05,0,-0.12,0.120000000000001,-0.0200000000000014,0.0200000000000102,0.00306457747488792,-0.00403985925182326,0.00134315577697275,-0.000381695254841077,1.38212548036658E-05,0,-0.100000000000001,0.110000000000001,-0.0900000000000016,0.0600000000000023,0.00476673242171993,-0.00817815751490686,0.00254113762349431,0.000544871207633288,0.000325416262059335,0,-0.180000000000001,-0.109999999999999,-0.0600000000000005,0.340000000000018,0.0028499161316927,0,0.0114003535938548,0
3533,0,11.190079237436,14,15,0.0306785603496012,0.0117842553820671,-0.00152689608119222,0.0110215417978138,0.0162426953001559,-0.000415547667666236,2,0,4,4,3,1,3,9,0.0209005376344086,-0.0247770039100684,-0.00119134897360704,0.00413000977517106,0.000937805474095794,0,-0.35,-0.16,0.610000000000001,-0.139999999999986,0.0240466101694915,-0.0297717642526965,8.6671802773497E-05,0.00411691063174114,0.00152157164869029,0,-0.44,-0.119999999999999,0.580000000000002,-0.0499999999999972,0.0297217868338558,-0.0386265673981191,0.00200496342737723,0.00457157784743992,0.00232823928944619,0,-0.55,-0.17,0.670000000000002,0.0100000000000051,0.013761392529226,0.00269622789020651,0.0550465808496656,0.0107851095906297
3550,0,-4.7526125661205,0,20,0.000905882352941177,0,5.88235294117647E-05,0.000952941176470588,0,-1.17647058823529E-05,0,0,0,0,4,0,0,2,0.00413570533796348,-0.000944093253301637,-0.00262956251722037,-0.000784570174853564,0.000222520607412137,0,-0.109999999999999,-0.66,-0.43,1.19,0.000337357702339447,0.00160748223064766,1.28431964011994E-05,-0.00214152535610982,0.000183842226721604,0,-0.0700000000000003,0.0199999999999996,-1.23,1.27999999999999,0.00433612331668176,-0.00112579638804433,-0.00201528326674688,-0.0014885431869812,0.000293499525090649,0,-0.18,-0.489999999999998,-0.98,1.64999999999999,0.0884941176470588,4.70588235294118E-05,0.353976470588235,0.000188235294117647
3576,0,-33.2058947647963,0,20,-0.000959574587989075,0.000256192957473222,0,-0.00203694936899497,0.000256192957473222,0,0,0,0,0,0,1,0,0,0.00308650279044198,0.00134084587708883,-0.00421609350007865,-0.000298735336614959,8.74801691628053E-05,0,-0.0999999999999996,-0.57,-0.199999999999999,0.859999999999999,0.00303812634847533,-0.00176036939631585,-0.00143528113520774,9.83634414338241E-05,5.9160741614459E-05,0,-0.13,-0.379999999999999,-0.140000000000001,0.640000000000001,-0.00747508878166581,0.0147108079216212,-0.00519385779234458,-0.0018050223556413,-0.000236838991969437,0,0.45,0.260000000000002,0.0799999999999983,-0.820000000000007,0,0,非數值,非數值
3583,0,-29.2304601302204,9,16,0.00693871011474137,0,-0.000147894354133031,0.0204710435179137,-0.0118068992716203,-4.92981180443437E-05,0,1,0,0,2,2,1,3,0.000783983772449037,-0.0015896542840278,0.000652395813970183,9.58782150998413E-05,5.73964825087477E-05,0,-0.190000000000001,0.0200000000000014,-0.24,0.399999999999999,0.00175893951565155,-0.0035577595639491,0.00137565612632902,0.000286044587253377,0.000137119334715195,0.01,-0.49,-0.0700000000000003,-0.300000000000001,0.880000000000003,0.00179584836179282,-0.00836766407994993,0.00660824834721978,-0.000106705565504465,7.02729364418777E-05,0.01,-0.470000000000001,0.240000000000002,-0.540000000000001,0.770000000000003,0.0208654284622685,0.000566928357509952,0.0834647998422402,0.00226779727864327
3593,0,7.28433807559209,9,20,4.81681554159022E-05,0,0,0.000433513398743119,0,0,0,0,0,0,0,0,0,0,0.000268288284523077,-0.000252236187185728,0.000154066079844091,-0.000169499002742169,-6.1917443924071E-07,-0.01,-0.00999999999999979,0.119999999999999,-0.120000000000001,0.0300000000000011,0.00064007763467977,-0.000760951687048816,0.00034146509773729,-0.00022096238471654,3.7133934830888E-07,-0.01,-0.0300000000000002,0.18,-0.190000000000001,0.0599999999999881,0.00102708706003718,-0.000884582969251618,-0.000125347433925178,-6.95255308722185E-05,5.23688740118652E-05,-0.01,-0.04,0.139999999999999,-0.120000000000001,0.0400000000000063,0,0,非數值,非數值
3645,0,0.313920184584402,0,20,0.00257141021077328,0.0348023640563939,-0.000459235065622089,0.0114330549623854,0.00872546624681968,-0.000191347944009204,2,1,3,5,3,1,6,4,0.00360624304570611,-0.00407514274249515,0.000156051469707486,0.000233535890361188,7.96790967038169E-05,0,-0.0200000000000014,-0.120000000000001,-0.330000000000002,0.45000000000001,-0.00229781667418494,0.000702122663175209,0.00205990735835453,-0.000426064208718659,-3.80839736809453E-05,-0.01,0.309999999999999,0.399999999999999,-0.75,-0.109999999999999,-0.00728687181711352,0.00396899907189124,0.00352427782637568,8.02702978786006E-05,-0.000242205240729825,-0.02,0.58,0.69,0.0899999999999999,-1.33999999999999,0.068961799020917,0.00518170232376923,0.28641363087291,0.0215207578358446
