no,pricechangepercent,Revenuegrow,Below60times,Above60times,for60buy,trust60buy,self60buy,for30buy,trust30buy,self30buy,buysamedays,sellsamedays,FTBDays,TSBDays,SFBDays,FTSDays,TSSDays,SFSDays,P0RateOf0_1,P1RateOf0_1,P2-5RateOf0_1,P6-9RateOf0_1,P10-16RateOf0_1,H0RateOf0_1,H1RateOf0_1,H2-5RateOf0_1,H6-9RateOf0_1,H10-16RateOf0_1,P0RateOf1_2,P1RateOf1_2,P2-5RateOf1_2,P6-9RateOf1_2,P10-16RateOf1_2,H0RateOf1_2,H1RateOf1_2,H2-5RateOf1_2,H6-9RateOf1_2,H10-16RateOf1_2,P0RateO41_4,P1RateOf4_4,P2-5RateOf4_4,P6-9RateOf4_4,P10-16RateOf4_4,H0RateOf4_4,H1RateOf4_4,H2-5RateOf4_4,H6-9RateOf4_4,H10-16RateOf4_4,Fin,Mar,Finrate,Marrate
2013,0,-24.9693618614731,1,20,0.00661,0.005186005,-0.00015,0.000545,-0.000733995,-0.000115,0,0,0,0,2,1,1,2,5.99665557020623E-05,-0.00104570276826355,0.00106829610460624,-8.37647491953933E-05,1.20485715059625E-06,0,-0.0299999999999994,0.0899999999999999,-0.0100000000000016,-0.0499999999999972,0.000832794977655704,-0.00189237632088413,0.000801714370521109,0.000203911725186592,5.39552475206351E-05,0,-0.0800000000000001,-0.0199999999999996,-0.0199999999999996,0.130000000000003,0.00314627171453835,-0.0040601128447082,0.000668207433556431,0.000179525610978754,6.61080856346561E-05,0,-0.210000000000001,-0.119999999999999,-0.0300000000000011,0.369999999999997,0.009905,0.000175,0.03962,0.0007
2014,0,-18.0517801907967,0,20,0.0125387967263258,5.22449863596909E-05,0.000855424576662672,0.00839542100809326,-0.00394623796970198,-0.00127965386590336,0,0,0,0,3,0,0,0,-0.00105604202512316,0.00200889274934751,-0.000491278691602204,-0.000404810635370741,-5.67613972514017E-05,0,0.0300000000000002,0,-0.130000000000003,0.100000000000001,0.000603222484944654,0.00112489959725992,-0.0014118765817058,-0.000245802843988965,-7.04426565098773E-05,0,0,-0.170000000000002,-0.140000000000004,0.300000000000004,0.00207341957673823,-0.000480836418560004,-0.00135095718460115,-0.000213508584278932,-2.81173892981686E-05,0,-0.0599999999999996,-0.209999999999999,-0.160000000000004,0.419999999999995,0.00480653874509156,0,∞,非數值
2015,0,-4.46949101377183,2,20,0.000298556004071971,0.000421274488745023,-0.000914718925168674,-0.000776561979538687,-7.41919579342637E-06,-0.000438446101349646,0,1,0,0,0,1,1,6,-0.00255489210452031,0.00151181758717611,0.00113793344766992,-7.67418170483196E-05,-1.81171132773404E-05,0,0.0300000000000002,0.0300000000000002,0.04,-0.0999999999999943,-0.00211824530173832,0.000737238688602038,0.00118672778952808,0.000186622515288691,7.65630831953482E-06,0,0.02,0.04,0.0499999999999998,-0.0900000000000034,-0.000728677886136786,-0.000901920781594734,0.00142510161594131,6.42713477491605E-05,0.000141225704041074,0,0,0.0300000000000002,0,-0.039999999999992,0.000151306889877525,0,0.000605231122634956,0
2017,0,-17.1389077519148,0,20,0.00059087226031473,0,-7.60528651890246E-05,0.00160881060976783,0,-8.48281957877582E-05,0,0,0,0,0,0,0,2,0.00115803029888062,-0.00106298726745369,-7.45109530891352E-05,-2.7137341781884E-05,6.60526344407018E-06,0,-0.0300000000000002,-3.5527136788005E-15,0.0600000000000005,-0.0100000000000051,0.00161224836117346,-0.00188092080056754,0.000104555533443518,0.000183959388595334,-1.98424826447483E-05,0,-0.0600000000000005,-0.0200000000000014,0.26,-0.159999999999997,0.00338379028934277,-0.00303998056850838,-0.000886234331709562,0.000517743540573885,2.46810703012964E-05,0,-0.11,-0.180000000000003,0.270000000000001,0.039999999999992,0.0131161941349072,0,0.0524653078417148,0
2022,0,-28.10009701227,0,20,-2.2928514212102E-05,0,6.25323114875508E-05,0.00066075809138512,0,0,0,0,0,0,0,0,0,0,0.00161513407524172,-0.00109560061000913,-0.000714786782220811,0.000208132102312637,-1.28787853244548E-05,0,-0.0300000000000002,-0.100000000000001,0.0399999999999991,0.0799999999999983,0.00236899489321041,-0.00234369239569437,-0.000496177878671289,0.000403256413835356,6.76189673199006E-05,0,-0.0499999999999998,-0.110000000000001,0.0599999999999987,0.0900000000000034,0.00330106553742038,-0.00360281774522087,0.000311925364035098,-2.64233541654516E-05,1.62501979307792E-05,-0.01,-0.0899999999999999,-0.0200000000000014,-0.0600000000000005,0.180000000000007,0.000752472148233528,0,∞,非數值
2023,0,-14.3392311263484,1,20,-0.0026693993275311,5.34230553483408E-05,-7.9341171309417E-05,-0.000461843900309832,-4.76047027856502E-06,-0.000215807985961614,0,0,0,0,1,0,0,3,0.0012018919482184,-0.00200367263388368,0.000553458697974851,0.000198546242341537,4.97757453488245E-05,0,-0.04,0,-0.0100000000000016,0.0500000000000114,-0.00328766525370061,0.00535191757833209,-0.00105739401339111,-0.000910525420421818,-9.63328908185398E-05,0,0.0499999999999998,0.0399999999999991,-0.18,0.0999999999999943,-0.00351879090440865,0.00568074231315102,-0.00121468570751365,-0.000894621488018978,-5.26442132097668E-05,0,0.0600000000000001,0.0299999999999994,-0.18,0.0999999999999943,0.0104534637905867,6.40018781895964E-05,0.0418138887360835,0.000256007718315342
2024,0,-11.8793116115245,7,16,0.000123076923076923,0,-4.1025641025641E-05,0.000369230769230769,0,-2.05128205128205E-05,0,0,0,0,1,0,0,0,0.000674691310910247,-0.000556261268246303,-0.000128858282405525,8.40579324616099E-06,2.02244649531703E-06,-0.0099999999999999,-0.0200000000000005,-0.0700000000000003,-0.00999999999999979,0.0999999999999943,0.00117723920969925,-0.00102022954752591,-0.000171082251349181,1.13433597598769E-05,2.72922941591024E-06,-0.0099999999999999,-0.04,-0.0999999999999996,0,0.11999999999999,0.00192606938437989,-0.00196507263824887,0.000131461958791143,-9.62974711467704E-05,3.83876622457634E-06,-0.0099999999999999,-0.0800000000000001,-0.00999999999999979,-0.0799999999999983,0.169999999999987,0.0029025641025641,0,0.0116102564102564,0
2028,0,-16.9376065780755,0,20,0.00047894661218956,0,0,0.000905700324332821,0,-3.07017059095872E-06,0,0,0,0,0,0,0,3,0.000189610889463343,-0.000203148573794526,-5.44006638047295E-05,6.50225392030516E-05,2.91580893287255E-06,0,-0.01,-0.0199999999999996,0.00999999999999979,0.019999999999996,0.00010726072734879,0.000231600127439863,-0.00063055459143907,0.000287529657611932,4.16407903855096E-06,0,0,-0.0700000000000003,0.0999999999999996,-0.019999999999996,0.000988056394420012,-0.000275579466322173,-0.000928264238615306,0.000149953893749437,6.58334167680458E-05,-0.01,-0.01,-0.0899999999999999,8.88178419700125E-16,0.0900000000000034,0,0,非數值,非數值
2029,0,-11.8707450757917,1,20,-0.00115953982190672,0,-9.65190858708512E-05,2.29684289183635E-05,0,-9.9632604769911E-05,0,0,0,0,1,0,0,1,0.00343628898445658,-0.00206939303432846,-0.00116886283653778,-0.00025982324500488,6.17901314145237E-05,0,0,-0.0500000000000007,-0.0700000000000003,0.11999999999999,0.00457615280636964,-0.00259467710674599,-0.00149132106254971,-0.000477207221646781,-1.29474154272049E-05,0,-0.0100000000000002,-0.04,-0.0899999999999999,0.139999999999986,0.0110658899308231,-0.0068548513535896,-0.0037246881748296,-0.000437740485077547,-4.86099173263917E-05,0.01,-0.0100000000000002,-0.0900000000000007,-0.0399999999999991,0.139999999999986,0.00108661809577184,0,0.00434647238308737,0
2031,0,16.7553707680299,0,20,0.00496814489957816,0.000904984154329695,-0.000498066818749796,0.00883823476277935,-0.000556662915073302,-0.00130864615122496,0,0,1,0,4,0,0,2,-0.00150372541592614,0.000384385229427242,0.000939557111592534,0.000161658243306433,1.81248315999139E-05,0,0.0600000000000005,0.149999999999999,0.209999999999997,-0.399999999999999,-0.00045360896529778,-0.000393486556882705,0.000944107598777097,-7.2613390023471E-05,-2.43986865731626E-05,0,0.0199999999999996,0.169999999999998,0.019999999999996,-0.210000000000001,-0.000585717537835206,0.000894568076014401,0.000107710806400221,-0.000339174622266031,-0.000102050067649535,0,0.0600000000000005,0.120000000000001,-0.180000000000001,-0.0499999999999972,0.0182201306179256,0.00141932766650269,0.0728814000729205,0.00567737903015782
2032,0,12.8902448908592,0,20,0.00108028142020538,0,0.000130246696053131,0.0014403752269405,0,-3.83078517803325E-05,0,0,0,0,2,0,0,4,0.00119085709553884,-0.00146054162341475,0.000373680032934143,-1.64341348886099E-05,-8.75613701696049E-05,0,-0.0500000000000007,1.77635683940025E-15,0.119999999999999,-0.0699999999999932,0.00214796234018982,-0.0018914430966851,-0.00078623948709558,0.000356833199376592,0.000172887044214288,0,-0.0700000000000003,-0.219999999999997,0.0500000000000007,0.280000000000001,0.0038431981940707,-0.00485287295270459,0.000346850365720047,0.00044143919679809,0.000221385196115778,-0.00999999999999995,-0.180000000000001,-0.169999999999998,0.0299999999999994,0.340000000000003,0.01221254314757,0,0.0488507508427827,0
2033,0,-10.1963752177786,7,18,0.000260240668587524,0,-0.000185886191848231,0.000470911686015519,0,-0.000136316540688703,0,0,0,0,0,0,0,2,-0.000800224028592589,0.0011555835354245,-0.000188522761393861,-0.000164778581886661,-2.05816355136439E-06,0,0,-0.00999999999999979,-0.0299999999999994,0.0400000000000063,-0.000700550860248228,0.000167933575349,0.000361724306639485,0.000167808176920529,3.08480133929569E-06,0,-0.0199999999999996,-0.0400000000000009,-0.0200000000000014,0.0700000000000074,0.0035667612645377,-0.00434190505046045,4.37440059775779E-05,0.000706803150298332,2.45966296468225E-05,0.01,-0.0899999999999999,-0.18,0.15,0.0999999999999943,0.00867468895291746,0,0.034699846329252,0
2038,0,-4.70143524018858,0,20,0.00556093376066167,0.000102794522581755,-0.000237222372726639,0.0059360761175317,0.000102794522581755,-0.000397209554332976,0,0,1,0,2,1,0,2,-0.000492171502809807,-0.00331513124066318,0.00367795607157309,0.000239829495148641,-0.000110482823248781,0,-0.0299999999999994,0.26,0.0199999999999978,-0.240000000000009,0.00144153197413582,-0.0064415520925124,0.00536018935415986,-0.0001894145150063,-0.000170754720777052,0,-0.0899999999999999,0.280000000000001,-0.0900000000000016,-0.0700000000000074,0.00410232372226177,-0.0122015603787013,0.00933329047126347,-0.00145297432861053,0.000218920513786635,0,-0.16,0.449999999999999,-0.609999999999999,0.359999999999985,0.0155739246094721,0.000121369586046187,0.062295877835643,0.000485479742254391
2062,0,7.24087679303045,9,16,0.000871090014319738,6.13443672056154E-05,-0.000147226481293477,0.000220839721940215,-1.22688734411231E-05,-0.000153360918014038,0,0,0,0,1,0,0,0,0.000824119675497392,-0.00377827519835283,0.00279397865656017,5.00437857603314E-05,0.000110133080534969,0,-0.0999999999999996,0.0700000000000021,-0.15,0.160000000000011,0.00154807315830757,-0.00723830924535684,0.00476050174226977,0.000562292855842729,0.000367441488936816,0,-0.17,0.0600000000000005,-0.280000000000001,0.390000000000001,0.00252928642708288,-0.00960407736537372,0.00605449025238103,0.000585138945766575,0.000435161740143306,0,-0.23,0.0700000000000021,-0.220000000000001,0.359999999999999,0.0220901066307421,1.84033101616846E-05,0.0883615930115574,7.36142124506171E-05
2103,0,-20.0784861567536,2,20,0.0122571959521603,0.000475954040124243,0.00192682666116456,0.0118831336200711,0.000475954040124243,0.00131765393296483,2,0,3,2,5,0,0,9,0.000339602822955642,-0.000872914017611193,0.000570541954428905,-2.88872021033844E-05,-8.34355766991682E-06,0,-0.0299999999999994,0.0300000000000011,0.0499999999999989,-0.0599999999999952,0.00304642944633265,-0.00249123274502,-0.000327789935726464,-0.000258538731393667,3.11319658074967E-05,-0.01,-0.119999999999999,-0.16,-0.0500000000000007,0.339999999999996,0.0075423844458849,-0.00302733959072354,-0.00367385815101043,-0.000968746531412001,0.000127559827261073,-0.01,-0.299999999999999,-0.769999999999996,-0.780000000000001,1.84999999999999,0.00831526829387546,0.000692737177992537,0.0332611528530667,0.00277095534983311
2105,0,-15.9614056366579,11,18,0.00576244754569474,-0.00266443222230548,-0.00184518150591106,0.00273567794733986,-0.00038954925278053,-0.0016076309692865,0,2,3,0,0,2,9,6,-0.000402404752540414,0.000400824256717502,-2.3278136326077E-05,-1.99618787500438E-06,2.68548200240389E-05,0,0,0.00999999999999979,8.88178419700125E-16,0,-0.000615704038908677,0.000233489573617796,0.000170327349075572,0.000203467022292569,8.42009392277004E-06,0,0.0100000000000002,0.00999999999999979,0.0400000000000009,-0.039999999999992,0.000977839644267897,-0.000774290545146772,-0.000546557252539603,0.000255730871361465,8.72772820570142E-05,0,-0.0299999999999998,-0.0800000000000001,0,0.140000000000001,0.00142993082760371,3.76378772314245E-05,0.00571972954996156,0.000150551673159722
2106,0,-10.5651255191325,11,15,0.00604003914625966,-0.000419411486568215,-0.000528122628957236,0.000719754566147282,-0.000548805269350458,-0.000508549499125807,0,3,0,0,2,3,4,5,0.000668220635445249,1.21443672917998E-05,-0.000525338337233311,-0.00034242792399319,0.000187401258489467,0,0,-0.00999999999999979,0.0199999999999996,0.0100000000000051,0.00205681099824673,-0.00159370201569398,-0.00047543629373567,-0.000322604395629457,0.000334931706812396,-0.01,-0.00999999999999979,-0.00999999999999979,0.0200000000000005,0.019999999999996,0.0140079446748181,-0.0297141732409666,0.0144297404985351,0.000948692404911654,0.000327795662701701,0,-0.38,0.130000000000001,0.14,0.11999999999999,0.00331643593098822,1.09961403547355E-06,0.013265772898413,4.39846581512369E-06
2107,0,18.8948097373178,0,20,0.0206699169797211,-0.000397282122888708,-0.000999047691381899,-0.000698164907135304,-3.50543049607684E-05,-0.0010399443805028,0,0,0,0,1,0,0,2,-0.000437755071331924,-0.000351862054513763,0.000897609381783807,-0.000106799434288311,-1.19282164983379E-06,0,0.00999999999999979,0.119999999999999,-0.0500000000000025,-0.0800000000000054,-0.000245354043428958,-0.000990696613246134,0.00124566836531206,-3.65026108183099E-05,2.68849021813579E-05,0,0,0.17,-0.0500000000000007,-0.120000000000005,-0.000846554487871298,-0.000766118608058197,0.00137751168496675,0.0002583262598615,-2.31648488988202E-05,-0.01,0.0200000000000014,0.129999999999999,0.27,-0.43,0.00738477357840187,2.33695366405123E-05,0.0295392668933525,9.34786927004826E-05
2201,0,-6.82632865305826,8,15,0.040738746,0.010855648,0.001963407,-0.000241731,0.000761946,0.001154407,0,2,0,0,9,2,2,7,0.57597446942635,0.312486866988863,0.095371926875394,0.0135270014708972,-0.997360264761505,1.32,4.97,7.44,6.46,-20.27,0.164301277319108,-0.131247413613724,-0.025729014343783,-0.00636046709030793,-0.000964382271292679,0.92,0.29,0.42,-0.100000000000001,-1.54000000000002,0.169802638296634,-0.135277184264391,-0.0267246579426161,-0.00684157272890877,-0.000959223360718362,0.92,0.18,0.27,-0.329999999999999,-1.02000000000001,0.009043,0.000115,0.036172,0.00046
2206,0,11.8901939092854,10,18,0.0074984713582705,-1.24226287006818E-05,0.000414915798602773,-5.22930555155202E-05,0,0.000331684186308205,0,0,0,0,4,0,0,5,-0.00115713409361018,0.00147204646416288,-0.000246881737672122,-3.4590588437973E-05,-3.34400444425131E-05,0,0.00999999999999979,0,-0.00999999999999979,1.4210854715202E-14,-0.00193518034388451,0.00160270714729827,0.000405696688798737,-8.36527432697132E-05,1.0429251057196E-05,0,0.02,0.0600000000000005,-0.089999999999999,0.0100000000000051,-0.00322516431403896,0.00311740025944429,0.000121347284351717,-9.09913787204737E-05,7.74081489634563E-05,0,0.0800000000000001,0.12,-0.0399999999999991,-0.140000000000001,0.00729208304730024,8.69584009047728E-06,0.0291684265447589,3.47834728813138E-05
2208,0,69.1154742540052,19,15,0.00120367638802088,0,0.000549692464085668,0.000237847700806299,0,-0.000412269348064251,0,0,0,0,9,0,0,8,0.00156425563104723,-0.00141924249485859,-0.000386592218604626,0.000286983430790557,-4.54043483745403E-05,-0.01,-0.0499999999999998,-0.0600000000000005,0.15,0,0.00379039558579991,-0.00317701144074056,-0.000866871546020748,0.000272439770069736,-1.89523691082986E-05,-0.01,-0.0999999999999996,-0.119999999999999,0.180000000000001,0.0799999999999983,0.0068977228727814,-0.00562222739981733,-0.00131703724085688,1.24824483139323E-05,2.9059319578867E-05,-0.01,-0.15,-0.200000000000001,0.0100000000000016,0.359999999999999,0.00999806024100433,0.00161313596191294,0.0458027836159888,0.00739004523133844
2231,0,-25.0160275018445,0,20,-0.00907456745146367,0.0141626659489086,0.00487797135855053,-0.00588241156366933,-0.0102736980215133,-0.00261895287243955,2,1,2,2,7,5,3,3,-0.00225431441994645,0.0017627925980257,-0.000175713592177718,0.00087268633437218,-0.00020545092027374,-0.00999999999999995,-0.0600000000000005,0.0299999999999994,0.98,-0.950000000000003,0.000430249709027497,0.000652836547168523,-0.00174038258949748,0.000830537269510843,-0.0001732409362094,-0.00999999999999995,-0.18,-0.119999999999999,0.969999999999999,-0.670000000000002,-0.00160004967370903,0.00126843218846895,-0.000688692853595185,0.000925788495585302,9.45218432498447E-05,-0.00999999999999995,-0.34,-0.290000000000001,0.809999999999999,-0.169999999999987,0.0376240606647172,0.00372385514318326,0.150497063551954,0.0148955018209259
2239,0,-10.3318254092161,7,18,0.00493817315921937,-0.00673688848966587,0.000169481471438135,0.00283881464658876,0.000254222207157203,4.23703678595338E-05,0,0,0,0,6,0,0,4,0.00060443121718487,-0.000303557936803256,-0.000742882784065396,0.000411423596595854,3.05859070878767E-05,0,-0.04,-0.0299999999999994,0.0499999999999998,0.0400000000000063,0.00137069405926142,-0.00362857612027445,0.00147256483238459,0.000675083929353379,0.000110233299275045,0,-0.11,0.0200000000000005,0.0499999999999998,0.0499999999999972,0.00233309041230913,-0.00698073384119557,0.00420143520637178,0.0002045667155255,0.00024164150698916,0,-0.17,0.100000000000001,-0.130000000000001,0.219999999999999,0.00718601438897693,5.93185150033473E-05,0.0287447883122606,0.000237280092200264
2302,0,17.9613879705992,0,20,0.00392055745564624,0.000101110695731122,0,0.00122066436119047,0.000101110695731122,0,0,0,1,0,0,0,0,0,0.00321069551296593,-0.00459901953476916,0.00186551293352087,-0.000601549689219581,0.00012436077750196,0,-0.14,0.119999999999999,-0.42,0.420000000000002,-0.00755407145930143,0.00618934484129441,0.00208036846105954,-0.000922195824788368,0.00020655398173589,-0.01,0.140000000000001,0.0999999999999996,-0.989999999999998,0.740000000000009,-0.00432956985708777,0.00421704140975324,0.00107660539648033,-0.00101226418912373,4.8187239977974E-05,-0.01,0.130000000000001,0.0699999999999985,-0.649999999999999,0.469999999999999,0,0,非數值,非數值
2303,0,23.6684218567592,0,20,-0.0284407544063912,0.00860567154106553,0.000805637058634714,-0.0178518864589076,0.0120572080273207,0.00150550253995079,5,1,6,9,6,2,2,7,0.00517017553517063,-0.0037985690616163,-0.00133167792670399,-0.000155965815495991,0.000116037268645667,0,-0.0999999999999996,-0.209999999999999,-0.129999999999999,0.420000000000002,-0.0029985141341029,0.00417345903313032,-0.000823776494547179,-0.00039484614721428,4.3677742734019E-05,-0.01,0.00999999999999979,-0.109999999999999,-0.119999999999999,0.240000000000009,0.00609864349611072,-0.00232103122571314,-0.00424701023856761,0.000182099926325334,0.000285405647189535,-0.01,-0.17,-0.449999999999999,-0.0699999999999994,0.700000000000003,0.0176457829127098,0.00358086961084506,0.0705831401339516,0.0143234801648635
2305,0,14.5269736596462,0,20,0.000364678101775794,0,-3.40366228324075E-05,-0.000515411717176456,0,-5.34861215937831E-05,0,0,0,0,4,0,0,4,0.00192437928438594,-0.00173059807948761,-0.000105231902557193,-0.000137756828680145,4.92075263389792E-05,0,-0.0800000000000001,-1.77635683940025E-15,-0.15,0.220000000000006,0.00483356660941758,-0.00432527440106645,-0.000479464222403928,-0.000129671450878421,0.000100843464931196,-0.00999999999999979,-0.18,-0.130000000000003,0.0499999999999989,0.25,0.00797876871692871,-0.00741115715529372,-0.000973926408632697,0.000293030703003089,0.000113284143994612,-0.00999999999999979,-0.309999999999999,-0.420000000000002,0.359999999999999,0.369999999999997,0.0106194263237111,9.72474938068784E-05,0.0515641600755519,0.000472199268091134
2308,0,2.05780450980195,12,14,0.0230103391665117,-0.00155742195128557,-0.0037470019811939,0.0103334961539731,-0.000630286695017437,-0.00215511323237681,3,0,6,3,6,1,8,0,0.0048269672620937,-0.00481944692752834,-0.000314519941342586,0.00011733344380185,0.000189666162975331,0,-0.03,-0.02,-0.00999999999999979,0.0700000000000074,0.0118060275754651,-0.0126534400620166,-2.77028531058404E-05,0.000222747105927953,0.000652368233729399,0,-0.1,-0.05,-0.0800000000000001,0.219999999999999,0.0197192368740886,-0.0216420729383195,0.000254472025035091,0.000794752326384828,0.000873611712811034,0,-0.16,-0.0700000000000001,0.0300000000000002,0.209999999999994,0.000849263985463243,0.000171315717829167,0.00339706029551037,0.000685263749547649
2314,0,-32.5838297428312,20,0,0.0129501458415341,0,-4.38542019692993E-05,0.00152174080833468,0,-6.57813029539489E-05,0,0,0,0,3,0,0,4,-4.58785047917631E-05,0.000660829564398113,-0.000640238856075601,2.48738247382568E-05,4.13971730979859E-07,-0.00999999999999979,0.0299999999999994,-0.120000000000001,0.0199999999999996,0.100000000000001,-0.000666754316653306,0.000555279286621913,8.70013609430009E-05,4.50761962174015E-05,-2.06025271290108E-05,-0.00999999999999979,0,0.0599999999999987,-0.0899999999999999,0.0400000000000063,-0.000183623909810637,0.000256608786996904,0.000105305507219239,-0.000160312985817939,-1.79773985876229E-05,-0.00999999999999979,-0.00999999999999979,0.109999999999999,-0.210000000000001,0.119999999999997,0.0274571158529783,0.00233304354476672,0.109828617538197,0.0093321872752469
2323,0,25.7930019117552,6,19,0.011304741158973,-3.45160487546092E-06,-0.0057157075289512,-0.00748593643593493,-1.72580243773046E-06,-0.00668043195454374,0,0,0,0,4,0,3,6,-0.0024169774819699,0.00118870903018614,0.00108929651039455,0.000183164405610687,-4.41924642214896E-05,0,0.0800000000000001,0.219999999999999,0.209999999999997,-0.519999999999996,-0.00333671859441909,0.00151928456465866,0.00176649893144976,0.000127749404770318,-7.68143064596794E-05,-0.01,0.0999999999999996,0.339999999999996,0.129999999999999,-0.579999999999991,-0.0029928812829218,0.00135506054374318,0.00149955454987691,0.000194846556935382,-5.65803676336601E-05,-0.01,0.0800000000000001,0.259999999999998,0.16,-0.489999999999995,0.0406331554951448,0.000276128390036874,0.162532790280271,0.00110451470385199
2330,0,29.8869284983904,0,20,-0.000903316827068515,-0.000278563826385027,-0.000653246450719701,0.000532304337854077,-0.000183104563687,-0.000589190313838472,4,3,9,4,4,4,7,6,0.00177324501502552,-0.000859538329245069,-0.000734832981905645,-0.000145607103139163,-3.32666007356701E-05,0,0,-0.00999999999999979,0,0.0200000000000102,0.0164642191906094,-0.0165903373441574,-0.000428195835115039,0.000350009205864758,0.000204304782798262,0,-0.11,-0.0599999999999996,-0.0100000000000002,0.189999999999998,0.0245538921570138,-0.0246485739786437,-0.000572526232175824,0.000388880494034925,0.000276390832645961,0,-0.15,-0.0700000000000003,-0.02,0.260000000000005,0.000930877201709279,8.93546472930814E-05,0.00372350887260426,0.000357418595485296
2331,0,-10.2822992605202,3,20,-0.0277919438706684,0,0.000972366548288634,-0.0129732211974874,0,0.000898811145189309,0,0,0,0,6,0,0,5,-0.00437888731627634,0.00424439651653441,0.000342797491935554,-0.000203214889956706,-5.09180223695182E-06,0,0.0799999999999992,0.0800000000000001,-0.0899999999999999,-0.0499999999999829,-0.0023674135017851,0.00405747077250002,-0.00143396434044314,-0.000435962543789043,0.000179869613517235,0,0.0599999999999996,-0.0600000000000005,-0.0199999999999978,0.0400000000000063,0.000223738880713142,0.00635794584667498,-0.0051287273095077,-0.00174447102433903,0.000291513606458642,0,0.00999999999999979,-0.390000000000001,-0.639999999999999,1.04000000000002,0.0757800055345238,0.00247935529471382,0.303121636167922,0.00991747398636527
2332,0,-12.0883723978954,10,17,0.031998109939806,4.44787891590148E-05,-0.00123466983700024,0.0351091021599658,-3.06750270062171E-06,-0.00313192025733476,0,0,0,0,7,0,0,3,-0.00100924902878213,0.00016320199705705,0.000644895947811586,0.000237232950992129,-3.60818670786024E-05,0,0.0499999999999989,0.140000000000001,0.16,-0.330000000000005,0.00157762868623562,-0.00194835447554098,0.000222180877392536,0.000129028086433131,1.95168254797165E-05,0,-0.0700000000000003,-0.0500000000000043,-0.0199999999999996,0.149999999999991,0.0110953872932184,-0.00746192713867017,-0.00324607688216674,-0.000332851612111221,-5.45316602701619E-05,-0.0099999999999999,-0.460000000000001,-1.04,-0.66,2.18999999999999,0.0347778118682986,0.00355676938137087,0.139111282891306,0.0142270811477371
2338,0,37.2160201359734,14,11,0.0151315712076941,-0.000126625550057927,0.00369984029075506,0.00305602850967928,-1.58281937572409E-05,-0.00219616188381717,0,0,0,0,6,0,0,5,0.00163994760911551,0.000119075746358666,-0.00166499706799998,-0.00020720476203635,0.000113178474562135,0,-0.0599999999999987,-0.370000000000001,-0.650000000000006,1.09999999999999,0.00696608747443622,-0.00307129588311822,-0.00386900439300332,-0.000166885132749168,0.000141097934434471,-0.01,-0.44,-1.04,-0.490000000000002,1.96,0.00504386275399371,-0.00148771837258566,-0.00323481454371655,-0.000480420306625186,0.000159090468933689,-0.01,-0.33,-0.800000000000004,-0.790000000000003,1.92,0.0933349015380101,0.00105257488485652,0.373341986134414,0.00421032637943588
2340,0,-6.00456666922713,1,20,-0.105904597209646,0.000872472444518047,0.00117705258599213,-0.0703861382944652,0.000877754745945785,-0.00527173682488246,0,2,1,1,4,3,4,8,-0.0151332249854619,0.0172025138696501,-0.00113254434524529,-0.00077743969058057,-0.0001593048483623,-0.00999999999999979,1.03,0.57,-0.399999999999999,-1.18,-0.0373749793411306,0.0347551992710608,0.00410274051537118,-0.00099473329323253,-0.00048822715206893,-0.0299999999999998,2.39,2.69,0.260000000000002,-5.29,-0.0404200068283012,0.0368256302742076,0.00459519362789489,-0.000650782820247713,-0.000350034253553675,-0.04,2.52,2.81,0.530000000000001,-5.81,0.0579072294015771,0.00286036622312009,0.231630658707939,0.0114415508953568
2348,0,166.668438231131,10,12,-0.000723263271302418,0.00117788589897822,-0.0118570230847451,-0.0108489490695363,-0.00113655656918951,-0.00966656860594352,0,3,0,0,0,3,4,10,-0.00819893726647036,0.00649107275350985,0.00170915089281654,-3.85224824742229E-05,3.72361026181964E-05,0,0.29,0.470000000000001,-0.0400000000000009,-0.730000000000004,-0.0132035445754152,0.0100227340046453,0.00321261763797361,-0.000114096963726097,8.22898965223157E-05,0,0.49,0.9,-0.0999999999999996,-1.28,-0.0128119661229766,0.00935274240924464,0.00369330626168513,-0.000482098580903341,0.000248016032950274,0,0.47,1.04,-0.66,-0.840000000000018,0.0218528831257802,0.000268640643626612,0.0874147551146931,0.00107460219053523
2349,0,-17.6295683206434,3,19,0.00405001061707643,0,0,-0.00214591270207096,0,0,0,0,0,0,0,0,0,0,-0.00389958857801187,0.00443618670346507,-0.000326991279568548,-0.000135746650332433,-7.3860195552178E-05,-0.02,0.24,0.270000000000003,-0.18,-0.300000000000004,0.571738689976555,0.292222640307968,0.115198703290978,0.0185967755940838,-0.997756809169585,3.84,12.65,24.96,24.22,-65.74,0.126218951760305,-0.0611506104056708,-0.0479427017079776,-0.0149686355317256,-0.00215700411493091,2.01,3.11,3.02,-1.71,-6.42,0,0,非數值,非數值
